571.876 0 414 413 57 57 0 0 1 1 40 40
347.825 0 121 121 142 142 0 0 1 1 64 64
314.36 0 121 142 142 545 0 5 1 4 64 64
107277.99999999999 0 119 283 197 403 0 5 0 3 60 38 
192532.0 0 121 142 142 543 0 5 0 3 64 64 
28152.600000000002 0 151 166 73 393 0 4 1 3 113 61 
919.95 0 7 63 589 653 1 5 1 4 72 61 
460.11 0 121 142 143 545 0 4 1 4 63 63 
1253.42 0 120 141 141 545 0 5 0 4 64 64 
189253.0 0 121 142 143 543 0 5 0 3 64 63 
12790.599999999999 0 121 142 141 545 0 4 0 4 64 63 
29655.800000000003 0 122 141 141 543 0 4 1 3 64 63 
629.193 0 119 143 142 545 0 4 1 4 64 63 
459.369 0 120 142 142 544 0 4 1 4 63 63 
129488.0 0 121 140 142 543 0 4 0 3 63 63 
395.711 0 120 140 142 545 0 5 1 4 63 63 
320.93 0 121 142 142 544 0 4 1 4 64 64 
1253.42 0 121 142 141 545 0 5 0 4 63 64 
129488.0 0 120 141 141 544 0 4 0 3 64 63 
131815.0 0 121 142 143 543 0 4 0 3 63 64 
12790.599999999999 0 120 141 141 545 0 4 0 4 63 64 
192532.0 0 120 140 141 545 0 5 0 3 63 64 
7288.37 0 122 142 142 544 0 4 0 4 64 64 
129488.0 0 119 141 141 544 0 4 0 3 64 63 
7288.37 0 120 141 142 544 0 4 0 4 64 64 
1333.05 0 120 141 140 544 0 5 0 4 63 63 
129488.0 0 120 141 141 545 0 4 0 3 63 63 
1253.42 0 120 142 141 544 0 5 0 4 64 64 
12790.599999999999 0 120 142 142 545 0 4 0 4 63 64 
5132.62 0 120 142 141 544 0 5 1 3 63 63 
129488.0 0 120 142 142 546 0 4 0 3 63 63 
459.369 0 120 143 141 544 0 4 1 4 63 63 
321.596 0 120 141 141 545 0 4 1 4 64 63 
30181.5 0 120 141 141 545 0 4 1 3 64 64 
395.711 0 120 140 141 545 0 5 1 4 63 63 
129488.0 0 120 140 142 545 0 4 0 3 63 63 
131815.0 0 120 142 141 544 0 4 0 3 63 64 
131815.0 0 120 141 141 545 0 4 0 3 64 64 
1253.42 0 120 141 141 544 0 5 0 4 64 64 
9269.64 0 120 142 141 542 0 4 0 4 64 64 
404.077 0 120 142 141 545 0 5 1 4 63 64 
460.11 0 120 141 141 545 0 4 1 4 63 64 
1253.42 0 120 141 142 544 0 5 0 4 63 64 
7288.37 0 120 141 141 544 0 4 0 4 64 63 
5132.62 0 120 142 141 547 0 5 1 3 63 63 
192532.0 0 121 141 141 544 0 5 0 3 63 64 
131815.0 0 120 141 141 545 0 4 0 3 63 64 
129488.0 0 121 142 141 545 0 4 0 3 64 63 
7288.37 0 120 141 140 544 0 4 0 4 64 63 
460.11 0 120 142 140 545 0 4 1 4 63 63 
1333.05 0 120 141 140 544 0 5 0 4 64 63 
7288.37 0 120 142 141 544 0 4 0 4 63 63 
189253.0 0 121 140 142 544 0 5 0 3 63 63 
30476.8 0 121 141 141 544 0 4 1 3 63 63 
189253.0 0 120 143 142 545 0 5 0 3 63 63 
5132.62 0 120 142 141 545 0 5 1 3 63 63 
189253.0 0 119 142 142 544 0 5 0 3 63 63 
129488.0 0 121 141 140 544 0 4 0 3 63 63 
7288.37 0 120 141 140 544 0 4 0 4 63 63 
29655.800000000003 0 120 142 142 544 0 4 1 3 64 63 
395.711 0 122 142 142 545 0 5 1 4 63 63 
5132.62 0 122 141 141 545 0 5 1 3 63 63 
1253.42 0 121 142 141 544 0 5 0 4 63 64 
27845.300000000003 0 120 142 141 544 0 4 1 3 63 64 
1333.05 0 121 141 142 544 0 5 0 4 63 63 
5289.71 0 119 142 142 544 0 5 1 3 63 63 
30476.8 0 121 142 142 545 0 4 1 3 63 63 
129488.0 0 120 141 142 544 0 4 0 3 64 63 
129488.0 0 120 140 142 544 0 4 0 3 64 63 
12790.599999999999 0 120 142 143 545 0 4 0 4 63 63 
189253.0 0 121 141 141 545 0 5 0 3 63 63 
459.369 0 120 141 142 544 0 4 1 4 63 63 
30476.8 0 121 142 141 544 0 4 1 3 63 63 
1333.05 0 121 142 141 545 0 5 0 4 63 63 
7288.37 0 121 141 142 544 0 4 0 4 64 63 
131815.0 0 120 141 141 544 0 4 0 3 63 64 
395.711 0 120 142 141 544 0 5 1 4 63 63 
189253.0 0 120 142 142 545 0 5 0 3 63 63 
459.369 0 121 141 141 544 0 4 1 4 63 63 
30476.8 0 120 141 141 545 0 4 1 3 63 63 
129488.0 0 121 142 141 544 0 4 0 3 63 63 
459.369 0 120 140 142 544 0 4 1 4 63 64 
1333.05 0 119 142 141 544 0 5 0 4 63 63 
395.711 0 121 142 141 544 0 5 1 4 63 63 
7288.37 0 121 141 143 544 0 4 0 4 63 64 
1333.05 0 120 142 142 544 0 5 0 4 63 63 
5132.62 0 121 141 142 544 0 5 1 3 63 63 
459.369 0 121 141 141 544 0 4 1 4 63 63 
192532.0 0 122 142 142 544 0 5 0 3 63 64 
30476.8 0 121 142 141 544 0 4 1 3 63 63 
189253.0 0 121 142 140 544 0 5 0 3 63 63 
1333.05 0 122 141 141 544 0 5 0 4 63 63 
189253.0 0 120 141 140 545 0 5 0 3 63 63 
1253.42 0 119 141 142 544 0 5 0 4 63 64 
5132.62 0 120 141 142 545 0 5 1 3 63 63 
459.369 0 121 141 141 544 0 4 1 4 63 63 
129488.0 0 121 141 141 544 0 4 0 3 63 63 
459.369 0 120 141 141 544 0 4 1 4 63 63 
30476.8 0 121 141 141 544 0 4 1 3 63 63 
27845.300000000003 0 121 141 142 544 0 4 1 3 63 64 
320.93 0 121 143 142 544 0 4 1 4 64 63 
30476.8 0 121 141 141 544 0 4 1 3 63 63 
1333.05 0 121 141 140 544 0 5 0 4 63 63 
12790.599999999999 0 120 140 141 545 0 4 0 4 63 63 
192532.0 0 119 142 141 544 0 5 0 3 63 64 
395.711 0 121 143 141 544 0 5 1 4 63 63 
395.711 0 121 141 141 544 0 5 1 4 63 63 
129488.0 0 121 141 141 544 0 4 0 3 63 63 
7288.37 0 119 143 141 544 0 4 0 4 63 63 
459.369 0 120 142 142 544 0 4 1 4 63 64 
5132.62 0 120 142 141 544 0 5 1 3 63 63 
30476.8 0 122 141 141 545 0 4 1 3 63 63 
129488.0 0 120 142 141 544 0 4 0 3 63 63 
129488.0 0 120 141 142 544 0 4 0 3 63 63 
189253.0 0 120 141 142 544 0 5 0 3 63 63 
30476.8 0 120 142 142 545 0 4 1 3 63 63 
129488.0 0 120 141 142 544 0 4 0 3 63 63 
7288.37 0 121 142 143 544 0 4 0 4 63 63 
1253.42 0 120 142 141 544 0 5 0 4 63 64 
395.711 0 120 141 143 544 0 5 1 4 63 63 
7288.37 0 122 143 141 544 0 4 0 4 63 63 
129488.0 0 121 142 142 545 0 4 0 3 63 63 
946.181 0 119 140 141 544 0 4 1 4 63 63 
3757.66 0 120 142 142 544 0 5 1 3 64 63 
1333.05 0 121 143 142 544 0 5 0 4 63 63 
320.93 0 121 143 143 544 0 4 1 4 64 63 
395.711 0 120 140 142 544 0 5 1 4 63 63 
12790.599999999999 0 120 141 142 545 0 4 0 4 63 63 
30476.8 0 121 141 142 545 0 4 1 3 63 63 
129488.0 0 120 140 143 544 0 4 0 3 63 63 
