374.995 0 121 142 142 545 0 0 1 1 64 64
12605900.0 0 359 359 359 359 2 2 2 2 79 79 
23485.7 0 120 141 142 545 0 0 0 0 64 63 
525.002 0 121 142 140 545 0 0 1 1 63 63 
1488.54 0 119 141 141 544 0 0 1 0 63 63 
513.025 0 121 142 141 545 0 0 1 0 64 63 
522.537 0 120 142 143 544 0 0 0 1 64 64 
734.272 0 121 141 141 544 0 0 1 0 63 63 
375.632 0 120 141 141 544 0 0 1 1 63 64 
734.272 0 121 141 140 544 0 0 1 0 63 63 
374.995 0 120 142 142 544 0 0 1 1 64 64 
23372.600000000002 0 120 141 143 544 0 0 0 0 63 64 
23372.600000000002 0 120 141 141 544 0 0 0 0 64 63 
23372.600000000002 0 120 141 141 544 0 0 0 0 63 64 
522.537 0 120 141 140 544 0 0 0 1 64 64 
733.143 0 121 143 141 544 0 0 0 1 63 63 
23372.600000000002 0 119 141 140 544 0 0 0 0 64 64 
23485.7 0 120 142 142 545 0 0 0 0 63 64 
23372.600000000002 0 120 141 142 544 0 0 0 0 64 64 
23372.600000000002 0 120 141 143 544 0 0 0 0 63 64 
23372.600000000002 0 120 141 141 544 0 0 0 0 64 63 
734.272 0 120 141 141 544 0 0 1 0 63 63 
23485.7 0 120 142 142 545 0 0 0 0 64 64 
23372.600000000002 0 120 142 143 544 0 0 0 0 64 63 
1488.54 0 119 141 141 545 0 0 1 0 63 64 
23372.600000000002 0 120 141 142 544 0 0 0 0 63 64 
23372.600000000002 0 120 142 140 544 0 0 0 0 63 64 
522.537 0 120 142 142 544 0 0 0 1 63 64 
734.272 0 120 141 141 544 0 0 1 0 63 64 
513.025 0 120 142 143 544 0 0 1 0 64 63 
23372.600000000002 0 121 141 141 544 0 0 0 0 64 64 
522.537 0 120 141 143 544 0 0 0 1 63 64 
734.272 0 120 140 142 544 0 0 1 0 63 63 
23372.600000000002 0 120 142 142 544 0 0 0 0 64 63 
23485.7 0 120 141 140 545 0 0 0 0 64 64 
23372.600000000002 0 120 141 141 544 0 0 0 0 63 63 
23485.7 0 120 142 143 545 0 0 0 0 63 64 
23372.600000000002 0 120 142 142 546 0 0 0 0 63 64 
23372.600000000002 0 120 143 142 544 0 0 0 0 63 63 
23372.600000000002 0 120 141 142 544 0 0 0 0 63 63 
23372.600000000002 0 120 142 142 544 0 0 0 0 64 63 
23372.600000000002 0 120 141 141 544 0 0 0 0 64 64 
23372.600000000002 0 120 143 141 544 0 0 0 0 64 63 
733.143 0 120 141 141 545 0 0 0 1 64 63 
522.537 0 120 141 143 544 0 0 0 1 63 64 
733.143 0 120 142 140 544 0 0 0 1 63 63 
375.632 0 120 140 141 544 0 0 1 1 63 64 
23372.600000000002 0 121 142 141 544 0 0 0 0 63 64 
522.537 0 120 141 141 544 0 0 0 1 63 64 
23372.600000000002 0 121 142 141 544 0 0 0 0 63 63 
525.002 0 120 141 142 544 0 0 1 1 63 63 
733.143 0 120 143 142 544 0 0 0 1 63 63 
23372.600000000002 0 120 141 142 544 0 0 0 0 63 63 
23372.600000000002 0 120 142 142 544 0 0 0 0 64 64 
513.025 0 120 142 142 545 0 0 1 0 64 63 
522.537 0 120 141 140 544 0 0 0 1 63 64 
23372.600000000002 0 119 142 140 544 0 0 0 0 64 63 
525.002 0 121 143 141 544 0 0 1 1 63 63 
513.025 0 121 140 141 544 0 0 1 0 64 64 
23372.600000000002 0 121 142 143 544 0 0 0 0 63 64 
733.143 0 120 141 142 544 0 0 0 1 63 63 
23372.600000000002 0 121 142 141 544 0 0 0 0 64 64 
733.143 0 121 143 143 544 0 0 0 1 64 63 
23372.600000000002 0 120 142 143 544 0 0 0 0 64 63 
23372.600000000002 0 120 143 142 544 0 0 0 0 64 64 
733.143 0 120 142 141 544 0 0 0 1 64 63 
23372.600000000002 0 120 140 142 544 0 0 0 0 64 63 
23372.600000000002 0 120 141 143 544 0 0 0 0 63 63 
23372.600000000002 0 120 142 142 544 0 0 0 0 64 63 
23372.600000000002 0 120 143 142 544 0 0 0 0 64 63 
23372.600000000002 0 120 141 142 544 0 0 0 0 64 63 
522.537 0 537 0 537 0 537 0 537 0 537 0 537 0 537 0 537 0 120 141 141 544 0 0 0 1 64 64 
